id,p_a,p_b,p_c,p_d,answer
test_0061.jpg,0.9999858,1.8738523e-06,3.9669453e-06,8.398023e-06,a
test_0062.jpg,3.763273e-05,8.480666e-05,1.3844308e-05,0.9998636,d
test_0063.jpg,6.962231e-06,2.4060826e-06,1.2878833e-06,0.9999894,d
test_0064.jpg,0.99998987,2.1233614e-06,2.9022913e-06,5.0936796e-06,a
test_0065.jpg,0.6464443,0.0071813483,0.00035753826,0.34601673,a
test_0066.jpg,1.7777771e-05,0.99993825,3.9667566e-06,4.006282e-05,b
test_0067.jpg,5.771359e-06,0.9998971,1.2217968e-05,8.480951e-05,b
test_0068.jpg,2.4282535e-05,1.8911258e-05,0.9992472,0.00070963975,c
test_0069.jpg,1.670079e-05,2.561149e-06,0.9999454,3.535557e-05,c
test_0070.jpg,2.4294282e-05,0.9997305,1.4735227e-05,0.00023049774,b
test_0071.jpg,2.1444741e-05,7.4111044e-06,2.2602592e-06,0.9999689,d
test_0072.jpg,0.99739957,0.00026057914,0.0021818026,0.00015804925,a
test_0073.jpg,4.0061277e-05,2.0144078e-05,0.99989974,4.0061277e-05,c
test_0074.jpg,6.1436413e-06,0.999907,3.5354213e-05,5.1440078e-05,b
test_0075.jpg,0.9999398,1.2218489e-05,3.120101e-05,1.6700695e-05,a
test_0076.jpg,0.748058,0.24285887,0.00077296654,0.008310175,a
test_0077.jpg,0.0052163242,0.9940554,0.0005497965,0.00017849279,b
test_0078.jpg,3.1200118e-05,2.4298675e-05,0.9999113,3.321235e-05,c
test_0079.jpg,0.0031716507,0.00027713575,4.8158974e-05,0.996503,d
test_0080.jpg,2.7263693e-06,0.9999602,9.515963e-06,2.7535354e-05,b
test_0081.jpg,0.00062627974,3.533229e-05,5.1408177e-05,0.99928695,d
test_0082.jpg,0.0010319375,0.99868375,0.00016845918,0.00011578019,b
test_0083.jpg,0.99996734,7.411093e-06,1.3845744e-05,1.1478525e-05,a
test_0084.jpg,1.0782844e-05,3.500677e-06,0.99994576,4.006312e-05,c
test_0085.jpg,7.4018135e-05,0.988862,7.879188e-05,0.010985265,b
test_0086.jpg,1.0129434e-05,3.500639e-06,0.9999349,5.1441515e-05,c
test_0087.jpg,6.5400172e-06,0.9999293,2.1443893e-05,4.264627e-05,b
test_0088.jpg,0.0019239179,0.00029504238,0.99661416,0.0011669152,c
test_0089.jpg,6.1438072e-06,0.9999341,1.1478143e-05,4.832479e-05,b
test_0090.jpg,3.726616e-06,8.8514884e-07,0.99999,5.422194e-06,c
test_0091.jpg,0.0002610843,0.00037987548,2.585085e-05,0.9993331,d
test_0092.jpg,1.0782588e-05,0.99992204,1.5688574e-05,5.1440853e-05,b
test_0093.jpg,0.0004305432,2.4289584e-05,7.885674e-06,0.9995372,d
test_0094.jpg,1.3709439e-06,0.9999889,3.500828e-06,6.144144e-06,b
test_0095.jpg,0.09498147,0.9011591,0.002868192,0.0009912206,b
test_0096.jpg,0.00037982882,0.99921036,0.00026105225,0.0001487431,b
test_0097.jpg,2.7534452e-05,7.410797e-06,0.9999274,3.763513e-05,c
test_0098.jpg,0.9996911,5.8276655e-05,2.0139874e-05,0.00023048864,a
test_0099.jpg,1.2218922e-05,5.0936046e-06,0.9999752,7.4111513e-06,c
test_0100.jpg,0.99971324,0.00014881796,7.965651e-05,5.8277947e-05,a
test_0101.jpg,3.7263706e-06,0.9999242,1.3845147e-05,5.8290243e-05,b
test_0102.jpg,4.784773e-06,0.999928,1.5688667e-05,5.144116e-05,b
test_0103.jpg,0.8625968,0.00311101,0.13228351,0.0020086188,a
test_0104.jpg,0.00020339995,0.9996637,4.263494e-05,9.025818e-05,b
test_0105.jpg,0.00013981614,1.6698656e-05,2.5863385e-05,0.99981767,d
test_0106.jpg,0.3474878,0.0012532367,0.002066238,0.6491927,d
test_0107.jpg,9.019859e-05,0.00080393127,0.9990037,0.00010220838,c
test_0108.jpg,2.4298366e-05,7.484424e-05,2.2601002e-06,0.99989855,d
test_0109.jpg,0.9999689,7.889079e-06,6.5402764e-06,1.670118e-05,a
test_0110.jpg,7.0308306e-05,2.2825765e-05,2.753313e-05,0.99987936,d
test_0111.jpg,2.7534183e-05,1.4737984e-05,0.9999176,4.0061994e-05,c
test_0112.jpg,4.4949165e-06,0.9999366,7.410865e-06,5.14416e-05,b
test_0113.jpg,0.00070345425,0.008569827,0.00018933213,0.99053735,d
test_0114.jpg,0.0007342484,0.002124618,0.9712579,0.025883146,c
test_0115.jpg,5.829087e-05,3.9667434e-06,2.9021317e-06,0.9999349,d
test_0116.jpg,0.0046061366,0.9946485,0.00048548324,0.00025986042,b
test_0117.jpg,0.6191653,0.004727385,0.37554273,0.00056460564,a
test_0118.jpg,4.222753e-06,0.99997675,4.222753e-06,1.47388555e-05,b
test_0119.jpg,0.008574744,0.00018944076,0.00013020061,0.9911056,d
test_0120.jpg,1.6700535e-05,4.7847834e-06,0.99993014,4.83246e-05,c
test_0121.jpg,0.003151282,7.4111056e-05,0.006671264,0.99010336,d
test_0122.jpg,0.99918956,4.261472e-05,0.0007095988,5.824742e-05,a
test_0123.jpg,0.99998343,3.7265913e-06,3.2887053e-06,9.516185e-06,a
test_0124.jpg,3.535596e-05,2.561177e-06,5.771701e-06,0.99995637,d
test_0125.jpg,5.421673e-06,0.9998939,2.5865356e-05,7.48439e-05,b
test_0126.jpg,0.9999653,8.397851e-06,1.4738687e-05,1.1478502e-05,a
test_0127.jpg,1.8924597e-05,4.784888e-06,0.99995196,2.4299663e-05,c
test_0128.jpg,5.4218913e-06,0.9999342,8.939188e-06,5.144148e-05,b
test_0129.jpg,3.1190768e-05,0.9996117,0.00026115708,9.607433e-05,b
test_0130.jpg,1.6701304e-05,4.785004e-06,2.2602758e-06,0.9999763,d
test_0131.jpg,0.9999205,2.9310067e-05,3.535469e-05,1.4738027e-05,a
test_0132.jpg,4.264694e-05,6.143875e-06,6.143875e-06,0.99994504,d
test_0133.jpg,2.2827757e-05,8.397862e-06,2.260254e-06,0.9999666,d
test_0134.jpg,9.605273e-05,2.9294428e-05,0.9993869,0.00048779603,c
test_0135.jpg,0.0008448913,0.0010848618,0.677868,0.3202022,c
test_0136.jpg,0.91267645,0.002125233,0.00030616883,0.08489213,a
test_0137.jpg,0.9993262,0.00016856755,7.48014e-05,0.00043045232,a
test_0138.jpg,0.99956924,2.1436172e-05,2.9299772e-05,0.00037996523,a
test_0139.jpg,0.022963434,0.97643,0.0002114859,0.0003951077,b
test_0140.jpg,0.99772066,0.000334698,0.00024487032,0.0016997368,a
test_0141.jpg,2.7263916e-06,0.9999684,4.49506e-06,2.4300063e-05,b
test_0142.jpg,7.483733e-05,2.2824095e-05,0.9998062,9.609303e-05,c
test_0143.jpg,2.2601973e-06,0.9999416,1.0782798e-05,4.539728e-05,b
test_0144.jpg,2.7532657e-05,0.9998622,3.535263e-05,7.4841526e-05,b
test_0145.jpg,0.9991155,8.474321e-05,0.00070954626,9.020869e-05,a
test_0146.jpg,1.0773228e-05,0.999054,2.4277842e-05,0.00091101934,b
test_0147.jpg,0.9999596,1.0782993e-05,1.0782993e-05,1.8924742e-05,a
test_0148.jpg,8.397885e-06,4.495064e-06,0.99996936,1.7778326e-05,c
test_0149.jpg,2.4060605e-06,0.9999802,5.09363e-06,1.2218983e-05,b
test_0150.jpg,1.56892e-05,8.397823e-06,0.999962,1.384567e-05,c
test_0151.jpg,0.9990502,0.00037976794,0.00013970882,0.00043033343,a
test_0152.jpg,0.0011490049,0.015861524,0.9813177,0.0016717925,c
test_0153.jpg,5.4713928e-05,3.318567e-05,0.99910814,0.0008040153,c
test_0154.jpg,1.7778408e-05,5.0935987e-06,3.0894237e-06,0.999974,d
test_0155.jpg,0.9998579,2.5864425e-05,9.6097996e-05,2.0143234e-05,a
test_0156.jpg,2.2826538e-05,5.7714524e-06,0.9999132,5.8289603e-05,c
test_0157.jpg,0.00077924714,0.96833,0.029241033,0.0016496663,b
test_0158.jpg,1.7777924e-05,7.888905e-06,0.99994683,2.7534987e-05,c
test_0159.jpg,0.9999912,2.1233643e-06,2.7264537e-06,3.9669667e-06,a
test_0160.jpg,9.515576e-06,0.9999194,8.939056e-06,6.2049345e-05,b
test_0161.jpg,7.411157e-06,5.771815e-06,0.99997604,1.078317e-05,c
test_0162.jpg,7.889179e-06,1.6536618e-06,0.9999815,8.939611e-06,c
test_0163.jpg,0.0019034456,0.52777267,0.46575776,0.0045661284,b
test_0164.jpg,0.99968696,5.1428757e-05,0.00023048768,3.1193118e-05,a
test_0165.jpg,5.771722e-06,0.99995995,8.397806e-06,2.5867064e-05,b
test_0166.jpg,0.0004022551,0.9940935,0.0035852608,0.0019190519,b
test_0167.jpg,5.825345e-05,0.99929297,0.0005526933,9.60437e-05,b
test_0168.jpg,1.22180945e-05,3.763438e-05,0.9999075,4.264534e-05,c
test_0169.jpg,0.9994899,0.00024530455,0.000115873656,0.0001487847,a
test_0170.jpg,0.0001233941,2.260042e-06,1.5533027e-06,0.9998728,d
test_0171.jpg,5.475814e-05,2.4298777e-05,5.42179e-06,0.9999155,d
test_0172.jpg,4.264331e-05,0.9998599,1.777638e-05,7.966819e-05,b
test_0173.jpg,0.9970145,0.00015798824,0.000356032,0.002471352,a
test_0174.jpg,0.68898535,0.0029973243,0.020805554,0.2872118,a
test_0175.jpg,0.000115916,1.6699281e-05,1.2217455e-05,0.99985516,d
test_0176.jpg,0.0006258597,4.8261125e-05,0.9986167,0.000709192,c
test_0177.jpg,0.99994373,2.2827235e-05,1.670076e-05,1.670076e-05,a
test_0178.jpg,0.16435987,0.83468837,0.00028000676,0.0006717013,b
test_0179.jpg,3.3194417e-05,0.99937147,4.2622476e-05,0.00055273675,b
test_0180.jpg,0.99990845,2.4298606e-05,1.8923774e-05,4.8323553e-05,a
test_0181.jpg,0.9898673,0.005885966,0.0040453617,0.0002014067,a
test_0182.jpg,3.1200798e-05,1.6700584e-05,0.9999331,1.892424e-05,c
test_0183.jpg,3.7634894e-05,1.01292935e-05,3.1200423e-05,0.9999211,d
test_0184.jpg,0.00055193936,0.00048708482,0.0010311585,0.9979298,d
test_0185.jpg,0.9999075,4.5395733e-05,1.7777225e-05,2.9309685e-05,a
test_0186.jpg,0.99996483,1.2218796e-05,6.1439964e-06,1.6701113e-05,a
test_0187.jpg,0.0049721044,0.00033835595,0.047174014,0.9475154,d
test_0188.jpg,9.0276466e-05,1.2217591e-05,3.1198713e-05,0.99986625,d
test_0189.jpg,1.14787e-05,2.4060662e-06,3.5008059e-06,0.9999826,d
test_0190.jpg,1.2218315e-05,3.966706e-06,0.9999255,5.829032e-05,c
test_0191.jpg,0.99997735,4.2227557e-06,4.4951e-06,1.3845883e-05,a
test_0192.jpg,1.0780815e-05,1.2095738e-06,0.9997576,0.00023050397,c
test_0193.jpg,0.90431756,0.07423091,0.021267511,0.00018400002,a
test_0194.jpg,6.577842e-05,0.0040695667,7.453672e-05,0.9957902,d
test_0195.jpg,7.484061e-05,1.3005348e-05,0.99985003,6.204504e-05,c
test_0196.jpg,0.0045236954,0.00073847297,0.017891562,0.97684616,d
test_0197.jpg,6.604681e-05,0.99985313,2.9308094e-05,5.1437306e-05,b
test_0198.jpg,0.88030744,0.0002606104,0.119136654,0.00029531025,a
test_0199.jpg,0.9994062,3.3195574e-05,7.88464e-06,0.00055275596,a
test_0200.jpg,9.515474e-06,1.5688363e-05,0.9999087,6.6050474e-05,c
test_0201.jpg,0.99940145,3.118421e-05,7.963166e-05,0.00048780313,a
test_0202.jpg,4.0062103e-05,1.670037e-05,0.99992037,2.2826702e-05,c
test_0203.jpg,0.1814737,0.81330866,0.0018938478,0.0033238067,b
test_0204.jpg,0.0002742618,0.00021359531,0.43760988,0.5619022,d
test_0205.jpg,0.00025609214,0.92083603,0.075586826,0.0033210532,b
test_0206.jpg,4.264648e-05,4.2225734e-06,1.892426e-05,0.9999342,d
test_0207.jpg,7.888336e-06,0.9998747,8.39709e-06,0.00010889513,b
test_0208.jpg,0.0003798454,7.026434e-05,0.99925405,0.0002958239,c
test_0209.jpg,0.00042581957,0.988571,0.008552815,0.0024504226,b
test_0210.jpg,0.99998355,2.5612467e-06,3.089453e-06,1.0783251e-05,a
test_0211.jpg,0.0003110805,0.012426067,0.00013804114,0.98712474,d
test_0212.jpg,0.9999746,4.7849962e-06,8.397929e-06,1.2218915e-05,a
test_0213.jpg,0.9999124,1.7777313e-05,2.144353e-05,4.832374e-05,a
test_0214.jpg,0.56105995,0.0017857308,0.00020035343,0.43695393,a
test_0215.jpg,1.3844665e-05,6.539756e-06,0.9998894,9.0278554e-05,c
test_0216.jpg,3.120053e-05,8.939101e-06,0.9999244,3.535483e-05,c
test_0217.jpg,1.0129571e-05,3.7264613e-06,0.9999485,3.7635924e-05,c
test_0218.jpg,0.9999689,8.939498e-06,7.4111044e-06,1.473874e-05,a
test_0219.jpg,0.99991965,2.2826685e-05,2.4298879e-05,3.3212626e-05,a
test_0220.jpg,0.0021257594,0.97177964,0.012232901,0.013861692,b
test_0221.jpg,0.0031660295,0.00040251546,0.0016946535,0.99473685,d
test_0222.jpg,0.00013894639,0.9935981,0.000354812,0.00590815,b
test_0223.jpg,9.608886e-05,1.7774653e-05,0.99976283,0.00012338054,c
test_0224.jpg,0.9999615,8.9394325e-06,1.4738631e-05,1.4738631e-05,a
test_0225.jpg,0.9997974,4.0057177e-05,2.2823893e-05,0.0001398133,a
test_0226.jpg,0.99997234,3.966892e-06,2.014554e-05,3.50077e-06,a
test_0227.jpg,1.6701242e-05,7.4111317e-06,3.2886696e-06,0.9999726,d
test_0228.jpg,0.00023046478,0.00011588498,6.6029264e-05,0.9995876,d
test_0229.jpg,2.4299432e-05,2.931071e-05,3.9667734e-06,0.9999424,d
test_0230.jpg,7.480437e-05,0.0003798879,0.99936587,0.00017944633,c
test_0231.jpg,0.00033530494,2.5855941e-05,0.99952996,0.00010885758,c
test_0232.jpg,3.500647e-06,0.9999372,1.3845327e-05,4.539708e-05,b
test_0233.jpg,2.429925e-05,5.4218954e-06,0.9999349,3.53552e-05,c
test_0234.jpg,1.0782954e-05,3.966827e-06,0.999956,2.9311108e-05,c
test_0235.jpg,0.99705815,5.129352e-05,0.0028005312,9.002293e-05,a
test_0236.jpg,6.9621497e-06,8.397955e-06,6.9621497e-06,0.9999777,d
test_0237.jpg,0.002471766,0.00010202196,0.99718153,0.00024473798,c
test_0238.jpg,0.00026109934,0.0003352582,1.2999371e-05,0.9993906,d
test_0239.jpg,0.00037990892,9.023627e-05,0.00010884573,0.9994211,d
test_0240.jpg,0.00096390885,0.49931714,0.000401817,0.49931714,b
test_0241.jpg,2.4300014e-05,4.7849567e-06,4.4950507e-06,0.9999664,d
test_0242.jpg,7.4112377e-06,5.093664e-06,5.3686824e-07,0.9999869,d
test_0243.jpg,2.5612123e-06,0.9999702,2.9022342e-06,2.4300107e-05,b
test_0244.jpg,0.00023046565,2.9300421e-05,0.9995914,0.00014879981,c
test_0245.jpg,0.0002611755,4.8312617e-05,8.395473e-06,0.9996822,d
test_0246.jpg,0.00086121226,0.09351162,0.01841353,0.8872136,d
test_0247.jpg,0.01061803,0.032705832,0.9558045,0.0008715809,c
test_0248.jpg,0.9999471,1.4738418e-05,2.1444273e-05,1.6700817e-05,a
test_0249.jpg,0.99998736,2.4060776e-06,2.4060776e-06,7.889224e-06,a
test_0250.jpg,9.515974e-06,3.2886326e-06,0.99996126,2.5867099e-05,c
test_0251.jpg,6.540398e-06,8.851466e-07,0.9999875,5.0936674e-06,c
test_0252.jpg,6.144031e-06,0.99997044,4.495069e-06,1.8924946e-05,b
test_0253.jpg,0.9897037,0.0066685714,0.0027798743,0.0008478137,a
test_0254.jpg,0.99998593,6.962207e-06,3.2887137e-06,3.7266007e-06,a
test_0255.jpg,0.9998241,1.1476881e-05,7.966533e-05,8.480331e-05,a
test_0256.jpg,1.9946829e-06,0.9999745,5.7718057e-06,1.7778417e-05,b
test_0257.jpg,0.00070944184,0.9989685,0.00013123355,0.00019094367,b
test_0258.jpg,5.422109e-06,0.99997437,4.4950866e-06,1.5689395e-05,b
test_0259.jpg,0.00029553953,0.0010315343,0.00037948028,0.99829346,d
test_0260.jpg,2.4060146e-06,0.99996114,8.939429e-06,2.7535381e-05,b
test_0261.jpg,0.999969,5.7717743e-06,7.4111053e-06,1.7778319e-05,a
test_0262.jpg,0.0059000365,0.0011617861,0.99223363,0.0007046589,c
test_0263.jpg,0.9999832,3.089452e-06,4.2227803e-06,9.516182e-06,a
test_0264.jpg,9.516217e-06,1.8738541e-06,1.760323e-06,0.99998677,d
test_0265.jpg,3.7629103e-05,0.99976724,1.5686144e-05,0.0001795184,b
test_0266.jpg,0.62043303,0.0078100995,0.3320939,0.039662957,a
test_0267.jpg,0.00054371275,0.07580511,0.0001557763,0.92349535,d
test_0268.jpg,3.7266336e-06,6.893579e-07,7.811449e-07,0.99999475,d
test_0269.jpg,7.966862e-05,2.7532742e-05,2.7532742e-05,0.9998653,d
test_0270.jpg,0.99934953,9.022981e-05,0.0002452701,0.00031493302,a
test_0271.jpg,0.9145715,0.00030680455,5.3314638e-05,0.0850684,a
test_0272.jpg,4.2634547e-05,6.9598987e-06,0.9996544,0.00029594245,c
test_0273.jpg,0.99978393,1.3004487e-05,0.00012338314,7.966214e-05,a
test_0274.jpg,0.99999106,3.7266198e-06,2.2603092e-06,2.9022947e-06,a
test_0275.jpg,2.9308805e-05,0.99987745,8.397114e-06,8.480784e-05,b
test_0276.jpg,0.0031696397,0.9958711,0.00066439254,0.0002948224,b
test_0277.jpg,0.0004878137,5.1415183e-05,3.761615e-05,0.99942315,d
test_0278.jpg,0.0009106972,0.99870074,0.00015825544,0.00023026031,b
test_0279.jpg,0.00012338892,4.0058512e-05,5.7709763e-06,0.9998307,d
test_0280.jpg,0.0003616928,0.95150024,0.0007657037,0.04737241,b
test_0281.jpg,0.9983885,8.4681546e-05,2.5826415e-05,0.0015010163,a
test_0282.jpg,2.7530661e-05,2.4295721e-05,0.9997898,0.00015842801,c
test_0283.jpg,5.828691e-05,0.99986696,4.5393892e-05,2.9308498e-05,b
test_0284.jpg,4.7850685e-06,6.8935447e-07,0.99998975,4.7850685e-06,c
test_0285.jpg,9.020372e-05,0.9990606,0.0007095072,0.00013971026,b
test_0286.jpg,6.603449e-05,0.9996667,0.000108872475,0.0001584085,b
test_0287.jpg,2.42971e-05,0.99984646,3.3210195e-05,9.60969e-05,b
test_0288.jpg,0.9975274,0.00019066822,0.00035621514,0.0019256809,a
test_0289.jpg,4.006053e-05,0.99988115,8.3971445e-06,7.030844e-05,b
test_0290.jpg,1.0129941e-05,2.7264368e-06,2.1233511e-06,0.999985,d
test_0291.jpg,1.4738931e-05,1.4593519e-06,1.9946976e-06,0.9999819,d
test_0292.jpg,0.012556699,0.04966271,0.68557256,0.25220808,c
test_0293.jpg,1.7778162e-05,3.089381e-06,0.9999602,1.8924753e-05,c
test_0294.jpg,0.00037184445,0.01395336,0.97820604,0.007468695,c
test_0295.jpg,1.2218839e-05,7.889075e-06,0.9999684,1.1478537e-05,c
test_0296.jpg,0.0001794779,1.777072e-05,0.99954164,0.00026113878,c
test_0297.jpg,0.0035925081,0.00020267544,0.0001019116,0.9961029,d
test_0298.jpg,7.4843716e-05,1.0782259e-05,0.9998915,2.2826043e-05,c
test_0299.jpg,0.00017945924,0.99943775,0.00020335398,0.00017945924,b
test_0300.jpg,3.1199903e-05,0.9999044,3.321212e-05,3.1199903e-05,b
test_0301.jpg,0.9999877,1.2098523e-06,1.5534812e-06,9.516226e-06,a
test_0302.jpg,5.82483e-05,2.751455e-05,0.9992047,0.00070960954,c
test_0303.jpg,0.00021638554,0.99905163,0.00055255985,0.00017938991,b
test_0304.jpg,0.0008019263,0.99651223,0.00021583552,0.002470107,b
test_0305.jpg,1.6691087e-05,0.99936455,6.601453e-05,0.0005527329,b
test_0306.jpg,0.0019065987,0.008544783,0.11795708,0.8715915,d
test_0307.jpg,0.00048776733,0.99932814,3.5333745e-05,0.00014876062,b
test_0308.jpg,0.0002609461,0.9988041,0.0008037706,0.00013121196,b
test_0309.jpg,0.00033529408,5.8265374e-05,0.00010885405,0.99949753,d
test_0310.jpg,2.5861757e-05,0.9997547,0.00012337953,9.608808e-05,b
test_0311.jpg,0.0019252581,0.00070826284,5.8137754e-05,0.9973084,d
test_0312.jpg,0.99896896,0.00043029842,4.8278147e-05,0.0005525141,a
test_0313.jpg,0.9999893,2.7264484e-06,2.260305e-06,5.771891e-06,a
test_0314.jpg,0.9940216,4.5128512e-05,2.2692042e-05,0.0059106685,a
test_0315.jpg,6.143669e-06,0.99991155,2.7534015e-05,5.4757926e-05,b
test_0316.jpg,0.00017947984,0.00023045667,3.762102e-05,0.9995524,d
test_0317.jpg,2.931086e-05,4.2226297e-06,0.99994755,1.8924513e-05,c
test_0318.jpg,0.0010131676,0.017958825,0.9805186,0.0005094526,c
test_0319.jpg,4.832127e-05,2.4297458e-05,6.604734e-05,0.99986124,d
test_0320.jpg,0.99991775,1.3845058e-05,5.828987e-05,1.012926e-05,a
test_0321.jpg,8.9391815e-06,5.4759126e-05,2.9021276e-06,0.9999335,d
test_0322.jpg,2.2827335e-05,1.0129567e-05,1.8924524e-05,0.99994814,d
test_0323.jpg,4.785076e-06,2.9022954e-06,1.0676947e-06,0.9999913,d
test_0324.jpg,0.9987005,0.001169358,4.001323e-05,9.017122e-05,a
test_0325.jpg,0.0010202713,0.9873935,0.0019061179,0.009680066,b
test_0326.jpg,0.99997807,3.966915e-06,7.889152e-06,1.0129871e-05,a
test_0327.jpg,1.3007029e-05,5.771834e-06,1.8738402e-06,0.9999794,d
test_0328.jpg,3.3211323e-05,0.99988043,1.1477528e-05,7.484289e-05,b
test_0329.jpg,0.9999211,4.0062132e-05,1.3006271e-05,2.586606e-05,a
test_0330.jpg,0.9978661,0.0016999845,5.464591e-05,0.0003793178,a
test_0331.jpg,8.938315e-06,0.99983644,1.4736788e-05,0.00013981877,b
test_0332.jpg,7.484502e-05,1.1477855e-05,4.784682e-06,0.9999089,d
test_0333.jpg,0.99996114,6.962034e-06,1.3006792e-05,1.8924771e-05,a
test_0334.jpg,0.99948716,0.00043052164,2.752233e-05,5.4734686e-05,a
test_0335.jpg,3.5355744e-05,7.4109666e-06,6.9619587e-06,0.9999503,d
test_0336.jpg,0.00017951515,5.474903e-05,1.6697511e-05,0.9997491,d
test_0337.jpg,0.000123387,1.3004895e-05,0.9998153,4.831905e-05,c
test_0338.jpg,3.5007529e-06,0.99996746,1.0129764e-05,1.892489e-05,b
test_0339.jpg,0.9993882,3.3194974e-05,2.5852276e-05,0.000552746,a
test_0340.jpg,4.5397253e-05,1.2218504e-05,1.287821e-06,0.999941,d
test_0341.jpg,0.0040613967,0.001918468,0.00022912832,0.99379104,d
test_0342.jpg,8.9395835e-06,1.8738384e-06,0.9999784,1.0783196e-05,c
test_0343.jpg,0.000910611,0.0001684461,0.99860626,0.00031469876,c
